wall_time,stamp_sec,x,y,z,yaw
1791.2,1791.184,8.86307751127956,-1.540959544750307,-0.00028909734482243654,-1.3040554679541625
1791.4,1791.384,8.862796054449372,-1.5407895416742432,-0.0003140404154473031,-1.3167076158706323
1791.6000000000001,1791.584,8.862608989179627,-1.5406760081174715,-0.00027507509609570047,-1.3272762115627277
1791.8000000000002,1791.784,8.862630365221486,-1.5404529398145743,-0.0003060294657031837,-1.3366243411854897
1792.0,1791.984,8.862724965527462,-1.540377535073629,-0.00031160138503401325,-1.3476257354339873
1792.2,1792.184,8.862937606065259,-1.540221798583655,-0.0002838287973250808,-1.3549353807930447
1792.4,1792.384,8.862837235186502,-1.5401221540230372,-0.0002901750239030776,-1.3624324574622733
1792.6000000000001,1792.584,8.862947343951047,-1.5400234285679635,-0.0003041349265276716,-1.368934898035059
1792.8000000000002,1792.784,8.862998487753362,-1.5400364865907994,-0.0003085959639681224,-1.376359362495353
1793.0,1792.984,8.863585876612996,-1.5401001035138742,-0.00029571584842012777,-1.3845649234024788
1793.2,1793.184,8.863553815952278,-1.5400429886045104,-0.00029452564741611065,-1.3917278662631765
1793.4,1793.384,8.863450315630045,-1.5399143423935195,-0.0002994129714091881,-1.3987214879924115
1793.6000000000001,1793.584,8.86373212200588,-1.5410448315841128,-0.00031231955649253795,-1.4049969216564049
1793.8000000000002,1793.784,8.86492675943292,-1.5478081709250506,-0.00032439569273857993,-1.412101791059997
1794.0,1793.984,8.86627426482856,-1.5546685488706924,-0.00029937421265936737,-1.4158522048396591
1794.2,1794.184,8.86757487825287,-1.5613885043944136,-0.0002931558798616729,-1.4191011758522667
1794.4,1794.384,8.868833276396789,-1.5681273354631589,-0.0003057591394195064,-1.4225862796908493
1794.6000000000001,1794.584,8.869974559208803,-1.5749271588237914,-0.0003147745622823217,-1.4287390497457382
1794.8000000000002,1794.784,8.871181930837528,-1.5817099302074609,-0.0003156105103026413,-1.4333151470348915
1795.0,1794.984,8.872398859051984,-1.5884760689601087,-0.0003313882388142203,-1.437154935808216
1795.2,1795.184,8.873541125332876,-1.595286339156863,-0.0003219364515912454,-1.438031684002227
1795.4,1795.384,8.874653529011631,-1.6020987448965764,-0.0003154579975685051,-1.4392556453169607
